,comment_id,product_id,guid,content,create_time,reference_id,reference_time,score,nickname,productColor,productSize,productId,referenceName,afterUserComment
29,13510144987,1.00008E+11,cfa20386-928f-4de1-8834-c7be8a909b5c,很棒很爽很好用,2019/11/23 8:29,1.00005E+11,2019/11/1 7:59,5,jd_赤子~丰,【新品首发】十代I7 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
30,13510122626,1.00008E+11,e2f55938-9374-4d0a-b162-3b9bc58f8fc4,"运行速度：怎一个快字了得
屏幕效果：1080p，惊艳，大屏，窄边框
散热性能：好的很
外形外观：精致无比
轻薄程度：超薄的无与伦比
唯一不足的就是双十一下单以后现生产组装，等的太久了",2019/11/23 8:20,1.00006E+11,2019/11/10 20:14,5,denghongyaexk,【MX250 2G独显】I5 8G 512GSSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
31,13510103637,1.00008E+11,badfbecd-33f3-4308-b07b-b7aba9583f77,"运行速度：软件打开速度快
屏幕效果：显示清晰细腻
散热性能：风扇几乎没有声音，散热效果好
外形外观：外观时尚",2019/11/23 8:13,1.00004E+11,2019/11/22 10:47,5,酷***球,【MX250 2G独显】I7 16G 512SSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
32,13509981724,1.00008E+11,5a572420-39e9-4238-a1e2-91300bd8715d,"外形外观：很漂亮，颜值控表示很满意
轻薄程度：很轻薄，带上上下班都方便。",2019/11/23 7:14,1.00008E+11,2019/11/16 0:48,5,p***a,【新品首发】十代I5 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,"速度快，喜欢极了
买买买"
33,13509812066,1.00008E+11,a7dbe372-6a97-4785-884e-70c6eebc642a,买给妹妹的，她的指定款式,2019/11/23 1:03,1.00006E+11,2019/11/7 22:11,5,小***咪,【MX250 2G独显】I5 8G 512GSSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
34,13509799936,1.00008E+11,1934f301-3f6a-4f17-a7c0-aae61f76f47f,给老公买的   速度不错   老公很满意,2019/11/23 0:50,1.00005E+11,2019/11/18 0:04,5,j***z,【新品首发】十代I7 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
35,13509771874,1.00008E+11,9bc68e2f-d1f4-46c0-864f-10df7cfe6f2b,这电脑我都无奈了，买回来用了几天就一直蓝屏，换了之后就一直各种卡机，散热声音还贼响。主要是我就做个文档，啥也没干，游戏我都不玩不下载的，你说这电脑有啥用。这好评全是刷出来的，你们买一定要想好，别跟我一样，买了之后各种后悔。4999买别的电脑不好吗。,2019/11/23 0:28,1.00005E+11,2019/11/10 13:27,1,j***N,【新品首发】十代I7 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
36,13509676057,1.00008E+11,c17a90b5-8823-4342-a029-dd5837a8056d,"运行速度：順暢！
屏幕效果：舒適！
散热性能：不燙！
外形外观：好看！
轻薄程度：薄微微重",2019/11/22 23:39,1.00006E+11,2019/11/7 20:42,5,j***9,【GTX1050 4G独显】I5 8G 256SSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
37,13509640558,1.00008E+11,0a963949-6681-4300-b2d0-c3a2b66a072a,"运行速度：快
屏幕效果：好
散热性能：高
外形外观：美
轻薄程度：薄",2019/11/22 23:25,1.00005E+11,2019/11/10 11:51,5,C***O,【新品首发】十代I5 512SSD 银色,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
38,13509637070,1.00008E+11,b984f860-d152-47ae-80aa-9bd3b010f9d0,已收货，还没来得及拆，明天拆开试用一下,2019/11/22 23:24,1.00005E+11,2019/11/11 0:34,4,lhua0306,【新品首发】十代I5 512SSD 银色,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
39,13509625905,1.00008E+11,5193c35b-e44f-43fd-84ab-062f487d6c16,双十一买的，送货的速度就不用说了吧，也就刚刚收到货不久用了一段时间才来评价的，性能的话我已经留意这款很久了看搞活动立马下单了便宜了不少，打开包装后很惊艳，非常简单的设计，这样的配置作为学生党来说办公和看剧已经足够用了，还能玩游戏哦⊙&forall;⊙！，键盘很好没有非常松动的情况，键程也很合适，不过就是接口太少了，侧身开孔确实不多，没有可以插网接口需要另购转接口，其他来说没啥毛病，就是语音助手没啥作用，都说不上话的，其他的话屏幕没有漏光情况 ，屏占比高，色域饱和，散热情况的话轻度使用没啥感觉，我第一台电脑买了小米，手机手环也是小米，忠实米粉，哈哈哈，总体来说机器非常不错值得购买赞～,2019/11/22 23:20,1.00006E+11,2019/11/10 22:45,5,j***b,【MX250 2G独显】I5 8G 512GSSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
40,13509622141,1.00008E+11,ebc26697-d9f4-435f-8c4a-12d4513d336b,双十一耍猴抢购的，幸亏还能叠加银行活动。很给力。使用也很流畅,2019/11/22 23:19,1.00005E+11,2019/11/11 0:01,5,无云万里,【新品首发】十代I5 512SSD 银色,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
41,13509526631,1.00008E+11,e2e1c16a-c32b-45f8-916e-d89f68928af6,颜值还行，总得来说使用效果很差，本来对小米挺有信心，还是做手机吧小米，用了一个月作用，本人学生党，平时只用来看看电视，做作业，但是最近一个多星期，看视频看着看着卡屏，只能强制重启，开了机继续看又卡呵呵，后面开机待机一会，全部卡住，卡在桌面那，反正只能一直重启，看一下又卡，又重启，又卡，真的无语死。总的来说，对小米很失望，垃圾，要买的劝你们好好考虑清楚,2019/11/22 22:49,1.00006E+11,2019/10/1 0:00,1,Z***y,【MX250 2G独显】I5 8G 512GSSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
42,13509450302,1.00008E+11,2b58217b-e5d8-4222-a947-a7737c627433,通过朋友推荐买了小米的的这款电脑，运行速度很快，屏幕效果也清晰，散热好，银色的外形外观也好看，机身很轻薄，感觉小米的电器还是值得信赖的，希望能耐用，选择在京东自营买电脑，相信京东的品质和服务，最近天天使用这款电脑，做PPT和word使用的不错哦，比手机方便多啦！,2019/11/22 22:28,1.00009E+11,2019/11/7 13:54,5,金又儿2018,【新品首发】i3-8145U 8G 256SSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
43,13509412398,1.00008E+11,6d472d0d-1d3d-40cc-b148-5356a86332f1,小米品质不错，电脑很薄，喜欢,2019/11/22 22:18,1.00007E+11,2019/11/15 23:34,5,1取个拉风的名字,【热销爆款】i3-8145U 4G 256SSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
44,13509384541,1.00008E+11,0e6b9333-719a-492e-a867-d6023a20a8b6,运行速度很快，散热效果很好，轻薄到没有网线接口,2019/11/22 22:11,1.00006E+11,2019/11/11 7:39,5,忄青深似海,【MX250 2G独显】I5 8G 512GSSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
45,13509330768,1.00008E+11,5a6b88ff-2f00-4170-a35e-cf39e9c3cbc1,运行速度：挺好,2019/11/22 21:57,1.00008E+11,2019/11/3 11:40,5,jd_184201wed,【新品首发】十代I5 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
46,13509268943,1.00008E+11,67ade096-8e39-4e74-b646-77c3a6a2745f,"运行速度：挺快的
屏幕效果：清晰
外形外观：外观好，漂亮",2019/11/22 21:43,1.00005E+11,2019/11/18 11:21,5,jd_7e73bea264d0a,【新品首发】十代I5 512SSD 银色,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,没摄像头，没光驱
47,13509260578,1.00008E+11,2a5ee9f3-ed50-40e7-9552-f314da8ad759,"散热挺好，轻薄。
运行速度：流畅，cf 联盟没有卡顿 鲁大师跑分17w",2019/11/22 21:41,1.00005E+11,2019/11/3 0:03,5,j***o,【新品首发】十代I7 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
48,13509259709,1.00008E+11,4d842158-431d-425b-9e7c-c371fbe2a80a,还好吧,2019/11/22 21:40,1.00005E+11,2019/10/18 19:28,5,155*****878_p,【新品首发】十代I5 512SSD 银色,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
49,13509247272,1.00008E+11,b245ad92-f608-420d-9225-f7d547d224a9,轻薄程度：蛮薄的,2019/11/22 21:37,1.00005E+11,2019/10/18 15:04,5,杨桂久,【新品首发】十代I5 512SSD 银色,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
50,13509175900,1.00008E+11,75289c05-f0da-4f3c-b43b-f418391d7181,感觉还不错，运行很快，很轻薄。就是没有摄像头，散热器的声音也比较大。整体不错,2019/11/22 21:21,1.00005E+11,2019/10/27 7:06,5,王撒个,【新品首发】十代I7 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
51,13509042631,1.00008E+11,27b01d00-367d-4e76-9666-3d8a45fff158,不得不吐槽一下，买了不到一个月竟然降了500块钱，突然觉得好坑啊，还没有价保,2019/11/22 20:50,1.00006E+11,2019/9/23 15:20,1,筱霉,【热销爆款】i5 512G  MX250独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
52,13509024163,1.00008E+11,d729c35d-9702-4a33-80c4-30f5b5f3798f,外形外观：价格合适,2019/11/22 20:45,1.00007E+11,2019/9/23 0:00,5,z***0,【热销爆款】i3-8145U 4G 256SSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
53,13508940456,1.00008E+11,6eefb384-fc1a-468b-ace4-84ed05b69bf5,"运行速度：开机启动几秒钟
外形外观：外观时尚",2019/11/22 20:26,1.00006E+11,2019/11/1 0:11,5,钟***林,【MX250 2G独显】I5 8G 512GSSD,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
54,13508934557,1.00008E+11,b304a551-15bf-42e1-83f8-5dcbbf517c41,全部做得全银色很难么,2019/11/22 20:25,1.00005E+11,2019/11/11 9:39,2,jd197332cda,【新品首发】十代I7 512SSD 独显,,1.00008E+11,RedmiBook 14 增强版 全金属超轻薄(第十代英特尔酷睿i5-10210U 8G 512G SSD MX250 2G独显 支持手环疾速解锁 Office)游戏 灰 笔记本 小米 红米,
